"","Anio","Mes","granos","pods","Temperatura_minima","Temperatura_maxima","Irradiacion","Presion_de_vapor","windspeed","Precipitacion","Dias_con_lluvia","id","SOILTYPE","PRODLEVL","it","periodo","pods_ajustados"
"5277","1958","11",859.394,971.064,20.0345430160133,30.240724432146,16.2856961933291,30.5003000419918,-99,604,25,3,1,2,3,23,903.636805934624
"5278","1958","12",885.803,1000.906,22.6574262711623,28.9826654025804,16.9671098649544,31.3646327091157,-99,1133,26,3,1,2,3,24,932.028592841334
"5279","1958","02",784.684,886.649,20.6057013993389,29.1851016564988,17.4069025373603,37.9602573990367,-99,375,14,3,1,2,3,14,834.043011337187
"5280","1958","03",856.668,967.994,20.9650704440071,33.0117075389991,15.8116478716741,33.3361914413426,-99,776,26,3,1,2,3,15,913.541628512957
"5281","1958","04",867.818,980.588,20.1545993726137,32.0519992152962,16.096077249826,32.1976069017824,-99,122,24,3,1,2,3,16,924.349832551782
"5282","1958","05",843.477,953.079,21.5974133623551,28.6954052126502,17.1085373803579,36.582376984324,-99,573,29,3,1,2,3,17,895.110023854956
"5283","1958","06",845.863,955.778,20.0440671217273,29.2128637144838,18.5474942172706,34.3528263872743,-99,632,16,3,1,2,3,18,896.128415653791
"5284","1958","07",873.063,986.508,22.6637798740809,29.3000723925191,18.5592784198435,33.3689314510345,-99,411,8,3,1,2,3,19,925.223877830825
"5285","1958","08",862.884,975.01,20.6723482570598,28.3952233175,17.2482652173073,30.5952452908031,-99,110,28,3,1,2,3,20,912.133817327885
"5286","1958","09",834.36,942.779,21.1166272093701,30.5119356252775,17.2930471631342,30.0440798555146,-99,609,24,3,1,2,3,21,878.350085180735
"5287","1959","01",881.468,996.008,20.4858624987883,30.4057268176952,17.0237816013739,34.1154874628704,-99,636,23,3,1,2,3,25,925.710290689728
"5288","1959","10",927.652,1048.194,21.6697903599302,30.369607356603,16.823555618861,39.3039988150919,-99,76,30,3,1,2,3,34,966.213487738797
"5289","1959","11",851.641,962.311,20.2341382465848,32.1338816169881,17.9551607187938,38.0769127662241,-99,620,23,3,1,2,3,35,879.133628630257
"5290","1959","12",896.872,1013.411,20.4469405338738,29.8846320022485,16.2789074530581,30.6029466630311,-99,888,22,3,1,2,3,36,929.053748827673
"5291","1959","02",780.68,882.122,20.6073533732484,30.229682701928,15.9908747799839,37.0323558057908,-99,425,23,3,1,2,3,26,810.43212169321
"5292","1959","03",877.734,991.79,21.6278029223938,30.0730805257812,16.0140815871231,30.2079209000645,-99,127,30,3,1,2,3,27,918.73447749134
"5293","1959","04",878.821,993.014,21.7772311015699,31.5434379050183,16.760750135884,33.1441415057477,-99,219,19,3,1,2,3,28,918.617897371004
"5294","1959","05",913.289,1031.964,20.8666734003073,31.1666296790045,17.1277472998855,36.1287797977448,-99,377,19,3,1,2,3,29,956.25104996003
"5295","1959","06",887.961,1003.345,22.6907762796927,33.2069405274902,17.4908329074997,31.1925067705799,-99,606,20,3,1,2,3,30,926.337717739646
"5296","1959","07",910.462,1028.773,23.0600245718735,29.6801913012069,16.3606877995632,35.1681448100303,-99,80,19,3,1,2,3,31,950.492783862736
"5297","1959","08",921.816,1041.604,21.8713206488841,30.775381234285,17.3214156430088,34.3264190661005,-99,106,22,3,1,2,3,32,962.071220871721
"5298","1959","09",869.983,983.03,20.1533599401586,31.6909193874673,17.5473148036432,30.9185163725031,-99,242,28,3,1,2,3,33,902.264080991804
"5299","1960","01",915.623,1034.602,20.7338695904204,29.9857910580798,17.3433560300324,34.1363044267403,-99,356,12,3,1,2,3,37,949.081145568336
"5300","1960","10",924.468,1044.597,22.1917637738684,28.8975708525288,18.0034803991334,31.701718174637,-99,1136,29,3,1,2,3,46,949.240547679983
"5301","1960","11",920.768,1040.414,23.6863487173176,30.9565270080402,15.98902486948,34.1851725566028,-99,286,13,3,1,2,3,47,944.026637153875
"5302","1960","12",845.667,955.558,21.5952611830942,29.4799628634331,18.0853810283232,33.9513221834366,-99,116,14,3,1,2,3,48,858.150636655121
"5303","1960","02",855.05,966.157,20.3576842828861,32.2439509637552,18.2650220180145,30.6934575815533,-99,857,6,3,1,2,3,38,879.488163270223
"5304","1960","03",919.319,1038.779,21.7374582748084,28.8765624630579,16.042894881027,36.7334055090538,-99,160,21,3,1,2,3,39,950.977189213072
"5305","1960","04",888.85,1004.35,20.5186137053984,33.6400292798613,16.1872913300241,34.4303550063848,-99,975,10,3,1,2,3,40,915.429649714846
"5306","1960","05",900.592,1017.619,20.8409339779149,30.0447167110168,17.6704994173335,38.4940589848547,-99,589,24,3,1,2,3,41,927.594006735878
"5307","1960","06",903.816,1021.256,21.8032570414409,29.1716296871899,16.360297680876,31.2815883700743,-99,667,28,3,1,2,3,42,930.139754853615
"5308","1960","07",926.337,1046.711,20.5254330059606,32.7079952572484,16.4173631704164,31.9305000586313,-99,203,23,3,1,2,3,43,954.516418559728
"5309","1960","08",927.566,1048.093,20.4262635173798,31.0579297558819,16.4357731671954,32.8219400420134,-99,363,28,3,1,2,3,44,954.832549838542
"5310","1960","09",901.079,1018.167,23.652542659574,29.3108109679439,16.4936702869569,32.0784870393078,-99,53,11,3,1,2,3,45,923.852725991827
"5311","1961","01",882.602,997.292,20.6819066306423,31.9436416070867,16.1680526951193,32.5506745469648,-99,258,29,3,1,2,3,49,898.875206965619
"5312","1961","10",978.194,1105.306,21.9770112461957,31.2309053233175,16.7717096394738,34.9780549053634,-99,879,12,3,1,2,3,58,998.231719206198
"5313","1961","11",898.272,1014.996,20.8463653371778,29.6389838833972,16.1868242569647,31.5901405239518,-99,356,21,3,1,2,3,59,907.0026098093
"5314","1961","12",958.329,1082.861,23.8024354564975,29.3068938566181,18.4017872683858,36.4899113878328,-99,910,30,3,1,2,3,60,973.956257025914
"5315","1961","02",754.767,852.848,22.821871124277,28.8940784391578,17.7596708556175,31.5256456758145,-99,837,20,3,1,2,3,50,753.432026089652
"5316","1961","03",904.503,1022.035,21.5102624149735,30.0654670288761,15.7497410452005,30.2024760631438,-99,536,12,3,1,2,3,51,921.629788054036
"5317","1961","04",882.869,997.592,20.286506799556,29.7530204931004,17.621537706511,38.9032290790782,-99,572,14,3,1,2,3,52,896.207201813661
"5318","1961","05",908.405,1026.446,19.8814830517515,28.859189191713,17.9387376184975,35.5981478371594,-99,357,17,3,1,2,3,53,924.090990251304
"5319","1961","06",882.412,997.077,20.5417612434144,30.6151406365403,16.3883452353095,40.220673112594,-99,873,18,3,1,2,3,54,893.760889262001
"5320","1961","07",940.825,1063.079,20.7592814133365,30.374893725535,16.6995814708501,31.1970809244795,-99,179,24,3,1,2,3,55,958.810646913374
"5321","1961","08",935.571,1057.141,20.7000528146045,30.8324111816812,16.1364052266468,34.6881634582655,-99,663,25,3,1,2,3,56,951.929022674373
"5322","1961","09",919.057,1038.485,20.4822830868955,32.6990305284999,17.0782701844373,32.363725351665,-99,1169,27,3,1,2,3,57,932.337786705731
"5323","1962","01",881.14,995.641,20.1946541565157,32.3896891614302,17.1484180563412,37.2911633032773,-99,481,26,3,1,2,3,61,885.832467728493
"5324","1962","10",971.926,1098.221,21.160205997839,30.0231670098973,17.3205657562444,35.508111281545,-99,622,18,3,1,2,3,70,980.590433326366
"5325","1962","11",891.653,1007.517,19.9502762172202,29.2954774614589,16.5709196401504,36.159033301125,-99,659,20,3,1,2,3,71,889.049194528087
"5326","1962","12",989.096,1117.623,23.1656225729122,35.5119998416661,16.0848766247324,32.0237949351474,-99,345,19,3,1,2,3,72,998.323831307582
"5327","1962","02",847.096,957.172,22.3809004695507,34.6227811848192,16.7790349692768,36.2861461657838,-99,843,25,3,1,2,3,62,846.467056673185
"5328","1962","03",825.955,933.283,21.7095229447015,29.9720612293425,16.0303681942119,37.2322906811914,-99,426,17,3,1,2,3,63,821.688846056506
"5329","1962","04",834.982,943.481,21.3025865243425,29.5437238228053,16.931069423786,38.9037856357208,-99,1065,30,3,1,2,3,64,831.004665103565
"5330","1962","05",918.562,1037.925,20.3568823290034,28.937737444834,17.8286655560451,30.9051067329646,-99,948,19,3,1,2,3,65,924.573349685124
"5331","1962","06",894.108,1010.295,21.6359882005631,29.1557074613447,17.2680426589084,31.999617904011,-99,506,26,3,1,2,3,66,896.074741961083
"5332","1962","07",957.275,1081.664,20.9243607256709,32.4265864184865,17.949740676591,30.2452993635749,-99,166,10,3,1,2,3,67,966.581690048176
"5333","1962","08",957.074,1081.438,22.0333799723697,28.9310058278645,18.2287268657342,37.593132451725,-99,191,16,3,1,2,3,68,965.500047709913
"5334","1962","09",910.137,1028.403,19.72021018677,31.4592748330192,17.1205663016619,32.0988408708173,-99,108,20,3,1,2,3,69,911.615674066963
"5335","1963","01",795.314,898.663,20.9249468744147,30.7528952667692,16.5857438876903,34.807414360537,-99,595,28,3,1,2,3,73,778.538221673158
"5336","1963","10",995.55,1124.915,20.963585110981,32.5416052415523,16.0470833638927,33.3051090574494,-99,332,19,3,1,2,3,82,997.600433573331
"5337","1963","11",937.073,1058.838,22.8774145655072,30.8668439333871,16.2819407906614,32.0322298112196,-99,646,17,3,1,2,3,83,930.749477712554
"5338","1963","12",891.395,1007.229,22.239959708126,28.8557457021003,17.3399628289476,38.5095606144128,-99,731,26,3,1,2,3,84,878.37117036147
"5339","1963","02",724.942,819.145,19.7132530205364,29.7652449996351,16.5024616391421,33.1559032089061,-99,1019,18,3,1,2,3,74,698.200247797006
"5340","1963","03",952.867,1076.681,22.7855568488741,32.7558197372193,17.6673585461571,30.6128085932477,-99,874,4,3,1,2,3,75,954.921795818901
"5341","1963","04",928.38,1049.014,21.6035872719116,29.887955275233,16.8573086150561,37.0938422331163,-99,641,22,3,1,2,3,76,926.44575566165
"5342","1963","05",932.81,1054.021,20.6390394675593,31.5521933377099,17.3648129414574,30.9942378360642,-99,1066,28,3,1,2,3,77,930.649020857424
"5343","1963","06",939.816,1061.939,20.3440342301356,29.3907483929373,15.6917151570165,31.7641469682653,-99,609,24,3,1,2,3,78,937.768488384209
"5344","1963","07",964.086,1089.361,20.9981199530794,31.2450266093228,16.8083130102824,34.4504442753672,-99,506,16,3,1,2,3,79,964.397058511673
"5345","1963","08",959.536,1084.222,19.7857256496673,31.6432051436053,17.3109674825379,35.2499023196543,-99,546,28,3,1,2,3,80,958.469634655769
"5346","1963","09",917.977,1037.258,19.7534306819276,30.3955736802724,17.0475263173346,37.5542171392923,-99,619,26,3,1,2,3,81,910.72212324151
"5347","1964","01",863.375,975.569,22.5362924198473,29.3625962675482,16.1322256943095,31.7709873559357,-99,817,26,3,1,2,3,85,845.946428753619
"5348","1964","10",998.642,1128.41,23.5273917718805,29.794053348176,17.4537772433557,34.3301706688469,-99,385,8,3,1,2,3,94,992.097684221634
"5349","1964","11",929.972,1050.817,22.7002069112738,30.0668284356742,17.4968506208901,30.1923871051276,-99,1217,27,3,1,2,3,95,913.781536888323
"5350","1964","12",892.505,1008.479,22.7316346556073,28.427917822842,16.3329700467039,34.6081578035904,-99,588,14,3,1,2,3,96,870.724185682668
"5351","1964","02",800.31,904.302,21.4854168754764,30.0124741396682,16.8021447275778,33.4912781070035,-99,129,22,3,1,2,3,86,773.919172549856
"5352","1964","03",897.282,1013.877,19.7668797619782,31.0848889145856,18.299675761446,41.3224603469373,-99,229,12,3,1,2,3,87,882.738323739848
"5353","1964","04",966.56,1092.159,20.0634211878709,31.9453767105344,15.5840434784917,37.8615218595103,-99,668,12,3,1,2,3,88,960.268806548645
"5354","1964","05",929.802,1050.628,20.9154077289312,29.8262795334992,16.7981853443051,31.221469595601,-99,702,16,3,1,2,3,89,917.990547348018
"5355","1964","06",944.303,1067.012,20.401215202465,30.9396265528641,16.4096000498355,40.1679328399465,-99,170,26,3,1,2,3,90,933.631474572269
"5356","1964","07",997.568,1127.189,23.0240502269733,29.2444277901776,17.9247390612831,31.4889517165031,-99,1021,19,3,1,2,3,91,993.069518638237
"5357","1964","08",971.18,1097.373,21.5759644955062,29.545437904989,17.4412742393791,34.5133822565241,-99,235,28,3,1,2,3,92,962.518611869249
"5358","1964","09",919.422,1038.897,22.5764939594891,28.1074581556474,16.4283136730429,34.8307739585784,-99,150,27,3,1,2,3,93,903.311688422786
"5359","1965","01",902.694,1019.994,22.1669132870188,33.1390963705474,17.8101872229054,35.6909256519969,-99,114,12,3,1,2,3,97,881.523571442226
"5360","1965","10",981.568,1109.114,21.2229280496195,31.1502365474458,16.4540701912703,36.5638960772117,-99,830,12,3,1,2,3,106,964.362157036564
"5361","1965","11",932.671,1053.862,20.4293263051774,29.5873178980562,18.2959968539263,31.5983230322461,-99,1172,7,3,1,2,3,107,908.42896813075
"5362","1965","12",1008.369,1139.398,20.5315268287607,32.9269988474864,17.2478546836249,31.5649748602868,-99,328,31,3,1,2,3,108,993.286954982681
"5363","1965","02",820.521,927.144,22.3326069070316,30.7454990012505,17.7543693443844,35.6732484719061,-99,623,20,3,1,2,3,98,787.961636525512
"5364","1965","03",912.813,1031.425,22.0423021665273,30.1579578847122,16.8589718512465,38.8168186633259,-99,548,29,3,1,2,3,99,891.534324757812
"5365","1965","04",917.091,1036.257,22.9498693267663,30.3978424294968,16.7494505765589,38.9094304645318,-99,1082,8,3,1,2,3,100,895.661581379456
"5366","1965","05",994.448,1123.668,21.106275299842,33.8568626757523,16.6519943045721,34.1792775126864,-99,844,27,3,1,2,3,101,982.37135299641
"5367","1965","06",900.135,1017.103,21.7099130519998,30.087827238822,16.9202714943865,40.3922850191867,-99,786,21,3,1,2,3,102,875.108587533073
"5368","1965","07",994.67,1123.921,21.5383439895983,32.5774883534159,16.5760919646526,36.6622283496708,-99,640,26,3,1,2,3,103,981.232234187135
"5369","1965","08",970.301,1096.389,21.9697774044319,32.7032713418647,16.5632606421029,31.0498962443041,-99,100,28,3,1,2,3,104,953.009243386419
"5370","1965","09",928.384,1049.023,20.0709299115318,29.0797299455994,15.9612970296465,35.9744014094573,-99,491,22,3,1,2,3,105,904.95556674758
"5371","1966","01",971.954,1098.253,20.9492059081471,31.756813601862,15.9644548186609,41.6448015693627,-99,339,15,3,1,2,3,109,951.467073585293
"5372","1966","10",1008.893,1139.993,22.7515028058069,29.3146205300421,16.4232810632474,34.6071492138282,-99,1282,17,3,1,2,3,118,987.267282945662
"5373","1966","11",973.026,1099.468,20.352155245135,33.7115687035638,17.5052877785847,30.8477165583132,-99,567,19,3,1,2,3,119,946.096505363179
"5374","1966","12",990.415,1119.113,22.9870418110206,32.2546852400482,17.6894239038096,33.6555339664234,-99,103,30,3,1,2,3,120,965.098435479292
"5375","1966","02",864.412,976.737,23.6389282205356,33.2238438437358,17.0152347970453,37.9721687913852,-99,733,9,3,1,2,3,110,829.279280938587
"5376","1966","03",898.129,1014.831,22.8419466385519,30.2216413284629,16.0243059680231,31.5032998906296,-99,157,13,3,1,2,3,111,866.704535017656
"5377","1966","04",903.881,1021.338,22.4536864139441,30.6105216691129,15.8176771877322,35.4012399395836,-99,700,13,3,1,2,3,112,872.545794742008
"5378","1966","05",932.638,1053.825,23.0650169479893,31.3438816080681,16.4949276354673,36.2271614781619,-99,722,20,3,1,2,3,113,904.370019946115
"5379","1966","06",874.015,987.585,20.8499492829272,29.4042319616714,17.6487781711622,34.7829889201976,-99,342,29,3,1,2,3,114,837.470171351135
"5380","1966","07",899.572,1016.462,19.9337667292898,30.6932009572234,17.1527405593458,32.0509077404981,-99,48,26,3,1,2,3,115,865.69021053775
"5381","1966","08",989.242,1117.786,21.3197335342414,28.9152263647374,16.7912151482084,35.4747769283335,-99,459,16,3,1,2,3,116,966.36009992006
"5382","1966","09",948.054,1071.249,20.2208939007111,31.640865298478,15.8052792079742,40.6840660968233,-99,114,26,3,1,2,3,117,919.171802720491
"5383","1967","01",881.199,995.704,20.3647598112996,29.8521825188611,17.6915940732643,30.0189747974718,-99,346,15,3,1,2,3,121,841.049039517401
"5384","1967","10",882.627,997.32,20.6448267540311,28.6434576875177,16.3368088340233,31.5798041599163,-99,996,27,3,1,2,3,130,837.01655880733
"5385","1967","11",910.681,1029.018,20.8671021951093,29.7528521381957,17.4546102022949,36.2609042995822,-99,384,14,3,1,2,3,131,868.099188248288
"5386","1967","12",996.362,1125.826,21.6670693364583,29.2658374481292,17.2950091025326,31.3557649884733,-99,198,26,3,1,2,3,132,964.294161983609
"5387","1967","02",814.495,920.332,20.1497890497441,29.7382822939994,17.6065728865711,33.5175355195894,-99,143,23,3,1,2,3,122,765.039284397351
"5388","1967","03",945.645,1068.523,22.0135506112617,30.8231513158877,18.0207456892982,30.2480040044878,-99,211,28,3,1,2,3,123,912.595137715494
"5389","1967","04",972.375,1098.728,20.4789092675865,29.0267608039163,16.3477709793568,31.7142705604016,-99,123,15,3,1,2,3,124,942.167567725473
"5390","1967","05",958.65,1083.219,20.4921730863984,30.359586174337,17.0295620983584,33.903303796464,-99,559,25,3,1,2,3,125,926.028543319712
"5391","1967","06",967.907,1093.677,19.8994285622776,29.2464251031562,16.7173573594335,33.2748439399872,-99,760,12,3,1,2,3,126,935.85903401156
"5392","1967","07",998.129,1127.828,22.9387136834612,29.1184747220662,15.66541300284,32.5444200184783,-99,561,29,3,1,2,3,127,969.38500991808
"5393","1967","08",1020.992,1153.66,23.2395089479108,30.8073880275882,17.1206120071766,37.3634188818402,-99,137,24,3,1,2,3,128,994.594441743443
"5394","1967","09",937.886,1059.759,21.4158479224703,29.6363475827883,15.5233694547011,35.3920899442667,-99,709,20,3,1,2,3,129,900.073300762901
"5395","1968","01",962.246,1087.285,20.5644917343207,30.6019263666091,16.3773723831889,34.9457709869108,-99,653,12,3,1,2,3,133,925.142453423463
"5396","1968","10",978.912,1106.112,20.9666964392289,28.5922127827404,16.6365823084493,32.4853959342097,-99,358,20,3,1,2,3,142,938.573222797042
"5397","1968","11",1033.895,1168.238,22.2070893298654,31.8664804502891,16.3105501663711,37.3189320602846,-99,658,27,3,1,2,3,143,1000.110332485
"5398","1968","12",922.596,1042.479,21.1839154537039,29.0012651590206,16.9361884908501,34.2491630395434,-99,786,6,3,1,2,3,144,873.764497655347
"5399","1968","02",955.662,1079.841,21.4880039338984,34.2846380073185,17.1695325173493,34.4900314137253,-99,361,15,3,1,2,3,134,917.090036476906
"5400","1968","03",991.054,1119.831,22.5225339453836,33.0325415226794,17.881472374144,39.2594498529149,-99,542,19,3,1,2,3,135,956.473885538871
"5401","1968","04",942.384,1064.842,19.873154825963,31.5393254013132,17.3040669857312,31.1137314219519,-99,142,15,3,1,2,3,136,900.880975477594
"5402","1968","05",1017.393,1149.6,22.611040264272,29.4186446418679,17.3529086930986,38.9191828603407,-99,425,26,3,1,2,3,137,985.037281622452
"5403","1968","06",949.539,1072.926,21.0983672045851,29.589139059885,17.720866937442,30.4822232531239,-99,264,26,3,1,2,3,138,907.763779752212
"5404","1968","07",984.412,1112.328,20.1749379313201,30.4242649226364,17.7962476236525,39.2499789876433,-99,122,29,3,1,2,3,139,946.568446083643
"5405","1968","08",983.268,1111.039,21.3398962589342,28.9426183499357,16.8626146404552,33.878590516777,-99,94,17,3,1,2,3,140,944.684257260514
"5406","1968","09",958.031,1082.522,20.4781048944145,30.1880266811539,17.6540116256297,40.6204674799273,-99,362,23,3,1,2,3,141,915.574190342935
"5407","1969","01",913.564,1032.276,19.809078657398,33.3578611224159,17.7193171556782,36.5624037114315,-99,250,17,3,1,2,3,145,862.976696933582
"5408","1969","10",1087.967,1229.342,21.0070876748952,35.0513140948579,17.0087116991408,32.0671245355648,-99,469,6,3,1,2,3,154,1054.86767387976
"5409","1969","11",955.781,1079.976,23.002960198512,32.8783018327965,16.834039588739,35.1802507552978,-99,487,13,3,1,2,3,155,904.936115423703
"5410","1969","12",961.231,1086.141,20.2165791424827,35.0535389478691,16.3050345282738,34.8299587151473,-99,506,22,3,1,2,3,156,910.537378426143
"5411","1969","02",805.136,909.758,21.180739422484,29.4925421902077,15.9177550306967,30.009310993653,-99,536,25,3,1,2,3,146,739.875909313119
"5412","1969","03",1016.096,1148.129,22.7788713422861,34.6142789213906,15.8633612767789,31.3387381820767,-99,984,23,3,1,2,3,147,977.666114146461
"5413","1969","04",871.019,984.209,20.633501615452,31.524577832822,16.1621058313092,35.1844383105267,-99,187,22,3,1,2,3,148,813.167291136672
"5414","1969","05",934.525,1055.961,21.0162447391284,30.5985238760993,16.9673926694998,31.6315907863498,-99,430,27,3,1,2,3,149,884.342420329096
"5415","1969","06",1002.411,1132.669,21.4457348225012,33.6139881582358,17.3736588785186,30.4337256531003,-99,644,18,3,1,2,3,150,960.475482103335
"5416","1969","07",1007.215,1138.095,21.2701551203985,31.8828673208147,17.0131742008647,37.075149088747,-99,85,17,3,1,2,3,151,965.328457165457
"5417","1969","08",957.063,1081.43,20.2059846743373,29.552062143932,16.3195563569262,38.627152961,-99,794,28,3,1,2,3,152,908.092326540446
"5418","1969","09",990.343,1119.03,21.6671545525577,31.8946241866339,16.779791863206,36.4317519259245,-99,318,18,3,1,2,3,153,945.123071564869
"5419","1970","01",841.423,950.76,20.7891293740949,31.464922468256,17.8182753882585,34.9673668909277,-99,282,17,3,1,2,3,157,774.594445400852
"5420","1970","10",957.327,1081.725,19.9165894992267,30.0332102696206,17.7510125073654,32.8158282267704,-99,516,5,3,1,2,3,166,900.580474596766
"5421","1970","11",940.169,1062.337,20.6060195510599,29.2751767442851,17.8298072926455,34.1985481003241,-99,711,9,3,1,2,3,167,880.647677801545
"5422","1970","12",1009.146,1140.278,20.4600847598552,28.7378217377832,16.9023830130877,37.640502135543,-99,195,12,3,1,2,3,168,958.04550970723
"5423","1970","02",795.21,898.544,20.3468662140643,31.3220870222968,16.5945606433367,30.1866184487846,-99,1197,20,3,1,2,3,158,721.81829913961
"5424","1970","03",999.511,1129.394,23.9737873572746,32.2227006304128,16.7656881148322,40.2403504806495,-99,391,11,3,1,2,3,159,952.109922706051
"5425","1970","04",905.315,1022.954,20.7227401928134,32.4759428905354,16.3940263740507,30.4030721602846,-99,235,4,3,1,2,3,160,845.113299429692
"5426","1970","05",938.957,1060.967,21.4651837421179,29.0151529773811,17.9878056428703,29.9223375075223,-99,1059,27,3,1,2,3,161,882.571412900126
"5427","1970","06",1028.235,1161.846,21.3405508579574,34.2946940376264,15.886614384568,34.4908731211139,-99,279,13,3,1,2,3,162,982.897246961373
"5428","1970","07",1021.319,1154.032,19.8208318691033,33.3965793524498,15.8070980694706,33.9063579522576,-99,736,10,3,1,2,3,163,974.531785706394
"5429","1970","08",950.041,1073.492,20.8943016789083,30.2633525500058,15.6793547354971,35.806082224092,-99,529,11,3,1,2,3,164,893.442013471755
"5430","1970","09",971.751,1098.026,21.4017528856631,30.903764681778,16.2110131507324,29.918414207971,-99,154,28,3,1,2,3,165,917.427914832432
"5431","1971","01",1012.814,1144.422,21.1120528205183,30.1092187623082,17.2016286907424,33.866098066147,-99,747,15,3,1,2,3,169,961.647955793292
"5432","1971","10",1055.297,1192.424,21.4627633717801,32.5478471827346,17.090823705137,30.284617447372,-99,327,18,3,1,2,3,178,1004.84631558095
"5433","1971","11",965.864,1091.377,21.7848067782127,29.6854250415112,16.515245035387,35.7923089647369,-99,390,29,3,1,2,3,179,903.273149934712
"5434","1971","12",976.932,1103.879,21.2313652663321,29.6576484125847,15.6997525680437,36.0669613611228,-99,300,13,3,1,2,3,180,915.250451983654
"5435","1971","02",924.781,1044.951,22.2745151782583,29.5507817195424,16.2771150311277,37.0549948538904,-99,579,25,3,1,2,3,170,861.637001753695
"5436","1971","03",1030.274,1164.151,21.8486041729311,31.759304024526,18.1042951388202,31.8144253595248,-99,728,20,3,1,2,3,171,980.298633492475
"5437","1971","04",958.163,1082.672,20.9511521274112,28.4856901784698,16.3433020277142,33.6825853070659,-99,96,16,3,1,2,3,172,898.282837119455
"5438","1971","05",1036.991,1171.743,20.4316045347205,30.0444752482536,16.6418946291258,31.7441328947459,-99,261,25,3,1,2,3,173,986.818598946059
"5439","1971","06",1007.769,1138.719,22.0910247102615,32.6565773171089,16.6975406459844,33.6637193017545,-99,93,9,3,1,2,3,174,953.260905481239
"5440","1971","07",984.497,1112.428,20.685459080498,30.3219164600856,15.8905417639102,30.0997611408285,-99,654,27,3,1,2,3,175,926.43774342751
"5441","1971","08",991.324,1120.138,19.7672777513941,34.9197467188963,16.3939273914206,33.4965945849915,-99,1031,20,3,1,2,3,176,933.617099677083
"5442","1971","09",980.682,1108.118,19.6993822813389,29.8620765722157,16.2445928651201,38.4555729417113,-99,898,1,3,1,2,3,177,921.067961308097
"5443","1972","01",931.538,1052.59,21.9569009131965,31.6346065793303,17.8460465927836,31.5406473566035,-99,546,25,3,1,2,3,181,863.438209513825
"5444","1972","10",974.951,1101.64,21.0449675215188,30.8317343266013,16.4548464327721,32.806373842148,-99,553,8,3,1,2,3,190,907.842589541388
"5445","1972","11",935.804,1057.405,20.4529128056511,31.6825975002921,17.5687402473389,30.8472955491428,-99,130,24,3,1,2,3,191,863.098265639519
"5446","1972","12",1039.876,1175.002,21.1502141483023,32.3826191482596,15.9906388976723,32.1424316239316,-99,408,27,3,1,2,3,192,980.187273310241
"5447","1972","02",863.258,975.434,23.0631620030331,29.1974472014421,17.1872837154761,31.8115470745374,-99,898,24,3,1,2,3,182,785.760410479749
"5448","1972","03",922.866,1042.79,19.8955391117024,31.0064541793352,17.4802260289999,30.7539284687027,-99,792,27,3,1,2,3,183,852.596043001184
"5449","1972","04",987.487,1115.809,19.9282730489044,29.4888264897499,17.3955344102888,32.6869882112467,-99,178,8,3,1,2,3,184,925.096095359967
"5450","1972","05",1040.591,1175.806,20.8361729934013,30.4763158377407,17.6470370430475,34.2997680906939,-99,484,17,3,1,2,3,185,984.575555996935
"5451","1972","06",990.769,1119.512,20.2225680572371,33.1406951473704,18.5775120782926,31.012855458703,-99,184,28,3,1,2,3,186,927.765413508923
"5452","1972","07",1042.734,1178.232,20.026655822994,29.2249732547293,16.4694101934498,30.2762641801327,-99,367,10,3,1,2,3,187,985.970656645827
"5453","1972","08",1060.372,1198.159,20.0709336089713,33.4337659791806,15.9330616650755,35.2897478369203,-99,370,15,3,1,2,3,188,1005.38427430775
"5454","1972","09",1010.091,1141.343,23.0173639440463,30.3993727078246,15.7533622153676,40.5676110248931,-99,122,11,3,1,2,3,189,948.056255542206
"5455","1973","01",919.75,1039.265,20.2520009375963,31.7575869332686,15.7193374773985,33.6593663211436,-99,1075,16,3,1,2,3,193,843.943602164084
"5456","1973","10",958.838,1083.43,20.2697323381416,29.2905062118297,18.5366767153955,30.1578283083796,-99,67,16,3,1,2,3,202,883.60636548968
"5457","1973","11",963.893,1089.147,20.5900786835526,30.8762167828061,15.5611380054691,32.4838001955728,-99,688,28,3,1,2,3,203,888.829363167182
"5458","1973","12",1018.477,1150.82,22.0323335616091,32.7460213478134,16.0658127050308,31.607759234665,-99,364,23,3,1,2,3,204,950.009576108072
"5459","1973","02",813.1,918.759,20.3141974643608,28.7237299142865,15.6278903685087,31.5542212426773,-99,869,14,3,1,2,3,194,722.932241945982
"5460","1973","03",925.504,1045.766,20.8628786611398,30.5636166212377,16.4129090812813,31.1257371734219,-99,196,26,3,1,2,3,195,849.435182532854
"5461","1973","04",943.303,1065.881,19.8924692280528,29.9709579734935,17.0352185046777,39.6177924402055,-99,684,5,3,1,2,3,196,869.047413931238
"5462","1973","05",1028.587,1162.244,20.9663852405802,29.8639158753148,17.3202361543281,31.3514540323932,-99,634,17,3,1,2,3,197,964.908926274979
"5463","1973","06",1035.96,1170.573,22.4868301200859,32.360747293066,16.8282910271862,30.0756453556218,-99,101,21,3,1,2,3,198,972.737709822968
"5464","1973","07",1044.921,1180.705,21.7953304397034,32.543565605733,17.1896014473952,35.5563133442239,-99,888,21,3,1,2,3,199,982.370754956938
